2.912535458581684722e+00
2.992112930127632353e+00
2.785211504108168867e+00
2.592861387171392362e+00
1.660162895274126083e+00
9.332267117661136036e-01
5.785894315786903608e-01
4.125296124941927323e-01
3.211185028265888808e-01
2.712335293323984708e-01
2.403997521369009571e-01
2.140979973592714025e-01
1.922591712550095755e-01
1.755420076028386123e-01
1.640942344292300459e-01
1.502217301570599184e-01
1.410209253335460433e-01
1.305979990171209915e-01
1.213879052446834167e-01
1.144283231870960316e-01
1.067502667079785889e-01
1.018591635788130140e-01
9.605885009724171586e-02
8.932994465455743049e-02
8.418971683554953012e-02
7.901574821738803489e-02
7.375180004409338796e-02
6.933368066330568291e-02
6.701260761764014917e-02
6.215135404808930231e-02
5.865251017550503904e-02
5.537581512022771157e-02
5.190899682381817232e-02
5.002691196291515763e-02
4.710063678168845136e-02
4.528070211910262266e-02
4.273201211782395176e-02
4.019192829547330037e-02
3.848655896585832792e-02
3.694812223171341919e-02
3.568214526603481068e-02
3.348006393234328332e-02
3.362850326976988408e-02
3.150170252922342151e-02
3.022155660958461901e-02
2.826311956445086426e-02
2.683386567398837741e-02
2.559881610993853737e-02
2.408654190297962461e-02
1.421141108012479587e-02
