2.912535458581684722e+00
2.989990864219740363e+00
2.638152336691257371e+00
2.328664181638846031e+00
1.368732510590299878e+00
7.214059511419910198e-01
4.686500939659810627e-01
3.475943957126994555e-01
2.784275298560569545e-01
2.427531710949014099e-01
2.152381135147536928e-01
1.911243273129630271e-01
1.740518457652967532e-01
1.565613069822496262e-01
1.415930183369275841e-01
1.287614829917656523e-01
1.167136249340565701e-01
1.041328056229829518e-01
9.600914404894875243e-02
8.716793806263806177e-02
7.841292318186063315e-02
7.520996380528635616e-02
6.840125776438346628e-02
6.196883954429116548e-02
5.768554672065431127e-02
5.355095732268478487e-02
5.062928944395009984e-02
4.728348672948309156e-02
4.612701157680897113e-02
4.186584265739348720e-02
3.892773362182096186e-02
3.658037422175626496e-02
3.325114041827598177e-02
2.223418309462895856e-02
