2.912535458581684722e+00
2.963465040371091153e+00
2.484090351778302619e+00
2.027179246581912953e+00
1.094632330820924704e+00
5.972650955303127063e-01
4.067020930394433242e-01
3.153389939127419495e-01
2.518392923042344078e-01
2.127650291860074538e-01
1.805271783070927227e-01
1.565254266408118711e-01
1.364912791956094384e-01
1.165957323836181309e-01
1.047129763514952905e-01
9.005089360747885185e-02
8.025267433482237422e-02
7.275654541343787307e-02
6.607080880787871702e-02
6.047887837492022661e-02
5.706286984026491538e-02
5.285424621749454377e-02
4.611956573151811123e-02
3.264369471076321305e-02
