,meanx,meany,stx,sty,s,i,r
197,1.28,1.21,0.001,0.7924828983539169,0.9002020322612616,0.2573771862740176,0.479
198,1.28,1.21,0.001,0.8902150854450392,0.9132007636459104,0.23257992302883085,0.449
199,1.28,1.21,0.001,1.0,0.9116988484210768,0.24648689620184547,0.43099999999999994
200,1.28,1.21,0.01,1e-05,0.9068986214642154,0.2998458685920105,0.9099999999999999
201,1.28,1.21,0.01,1.1233240329780266e-05,0.9068985839549706,0.2998459409799087,0.9099999999999999
202,1.28,1.21,0.01,1.2618568830660211e-05,0.906898541819877,0.2998460222945384,0.9099999999999999
203,1.28,1.21,0.01,1.4174741629268048e-05,0.9068984944884411,0.2998461136366666,0.9099999999999999
204,1.28,1.21,0.01,1.5922827933410938e-05,0.90689844131981,0.29984621624278074,0.9099999999999999
205,1.28,1.21,0.01,1.7886495290574353e-05,0.9068983815940935,0.2998463315018191,0.9099999999999999
206,1.28,1.21,0.01,2.0092330025650458e-05,0.9068983145026147,0.29984646097396245,0.9099999999999999
207,1.28,1.21,0.01,2.2570197196339216e-05,0.9068982391369602,0.29984660641173866,0.9099999999999999
208,1.28,1.21,0.01,2.5353644939701114e-05,0.9068981544766771,0.29984676978372893,0.9099999999999999
209,1.28,1.21,0.01,2.848035868435799e-05,0.9068980593754532,0.2998469533011926,0.9099999999999999
210,1.28,1.21,0.01,3.199267137797385e-05,0.906897952545593,0.29984715944796964,0.9099999999999999
211,1.28,1.21,0.01,3.5938136638046256e-05,0.9068978325405768,0.2998473910140645,0.9099999999999999
212,1.28,1.21,0.01,4.037017258596558e-05,0.9068976977354695,0.2998476511333647,0.9099999999999999
213,1.28,1.21,0.01,4.534878508128582e-05,0.9068975463049094,0.29984794332599873,0.9099999999999999
214,1.28,1.21,0.01,5.0941380148163754e-05,0.9068973761983843,0.29984827154590665,0.9099999999999999
215,1.28,1.21,0.01,5.72236765935022e-05,0.9068971851124532,0.2998486402342575,0.9099999999999999
216,1.28,1.21,0.01,6.428073117284319e-05,0.9068969704595414,0.29984905437943654,0.9099999999999999
217,1.28,1.21,0.01,7.220809018385456e-05,0.9068967293328825,0.2998495195844037,0.9099999999999999
218,1.28,1.21,0.01,8.111308307896872e-05,0.9068964584671342,0.29985004214232125,0.9099999999999999
219,1.28,1.21,0.01,9.111627561154887e-05,0.9068961541941292,0.2998506291214733,0.9099999999999999
220,1.28,1.21,0.01,0.00010235310218990269,0.9068958123931636,0.29985128846059833,0.9099999999999999
221,1.28,1.21,0.01,0.00011497569953977356,0.9068954284351477,0.2998520290759147,0.9099999999999999
222,1.28,1.21,0.01,0.0001291549665014884,0.9068949971198512,0.2998528609812597,0.9099999999999999
223,1.28,1.21,0.01,0.000145082877849594,0.906894512605405,0.2998537954229377,0.9099999999999999
224,1.28,1.21,0.01,0.00016297508346206434,0.9068939683290825,0.2998548450310642,0.9099999999999999
225,1.28,1.21,0.01,0.0001830738280295368,0.9068933569182935,0.2998560239894034,0.9099999999999999
226,1.28,1.21,0.01,0.00020565123083486514,0.9068926700905712,0.29985734822593585,0.9099999999999999
227,1.28,1.21,0.01,0.0002310129700083158,0.9068918985411896,0.29985883562666127,0.9099999999999999
228,1.28,1.21,0.01,0.00025950242113997375,0.906891031816879,0.2998605062754197,0.9099999999999999
229,1.28,1.21,0.01,0.0002915053062825176,0.906890058173903,0.2998623827228648,0.9099999999999999
230,1.28,1.21,0.01,0.00032745491628777284,0.9068889644185709,0.29986449028806067,0.9099999999999999
231,1.28,1.21,0.01,0.0003678379771828634,0.9068877357279825,0.29986685739658775,0.9099999999999999
232,1.28,1.21,0.01,0.00041320124001153346,0.906886355448554,0.29986951595948075,0.9099999999999999
233,1.28,1.21,0.01,0.0004641588833612782,0.9068848048695543,0.29987250179780794,0.9099999999999999
234,1.28,1.21,0.01,0.0005214008287999684,0.9068830629685252,0.299875855118233,0.9099999999999999
235,1.28,1.21,0.01,0.0005857020818056667,0.9068811061250782,0.2998796210454899,0.9099999999999999
236,1.28,1.21,0.01,0.0006579332246575682,0.9068789077991021,0.2998838502183325,0.9099999999999999
237,1.28,1.21,0.01,0.0007390722033525775,0.9068764381689141,0.299888599456216,0.9099999999999999
238,1.28,1.21,0.01,0.0008302175681319744,0.9068736637243242,0.299893932504708,0.9099999999999999
239,1.28,1.21,0.01,0.0009326033468832199,0.906870546808921,0.2998999208684315,0.9099999999999999
240,1.28,1.21,0.01,0.001047615752789665,0.9068670451051674,0.2999066447411812,0.9099999999999999
241,1.28,1.21,0.01,0.0011768119524349979,0.906863111055056,0.2999141940437484,0.9099999999999999
242,1.28,1.21,0.01,0.0013219411484660286,0.9068586912081245,0.2999226695809146,0.9099999999999999
243,1.28,1.21,0.01,0.001484968262254465,0.9068537254875636,0.29993218432999963,0.9099999999999999
244,1.28,1.21,0.01,0.0016681005372000592,0.9068481463639143,0.29994286487429017,0.9099999999999999
245,1.28,1.21,0.01,0.001873817422860383,0.9068418779244558,0.2999548529955509,0.9099999999999999
246,1.28,1.21,0.01,0.00210490414451202,0.9068348348247784,0.2999683074406271,0.9099999999999999
247,1.28,1.21,0.01,0.002364489412645407,0.906826921107208,0.29998340587778827,0.9099999999999999
248,1.28,1.21,0.01,0.0026560877829466868,0.9068180288686267,0.3000003470588933,0.9099999999999999
249,1.28,1.21,0.01,0.0029836472402833404,0.9068080367578218,0.30001935320352463,0.9099999999999999
250,1.28,1.21,0.01,0.003351602650938841,0.9067968082796755,0.30004067262084366,0.9099999999999999
251,1.28,1.21,0.01,0.0037649358067924675,0.9067841898802829,0.30006458258384094,0.9099999999999999
252,1.28,1.21,0.01,0.0042292428743894986,0.9067700087832946,0.30009139246868155,0.9099999999999999
253,1.28,1.21,0.01,0.0047508101621027985,0.9067540705434108,0.30012144716862516,0.9099999999999999
254,1.28,1.21,0.01,0.005336699231206307,0.9067361562777971,0.3001551307871889,0.9099999999999999
255,1.28,1.21,0.01,0.005994842503189409,0.9067160195301733,0.3001928706082537,0.909
256,1.28,1.21,0.01,0.006734150657750821,0.9066933827152004,0.3002351413310482,0.909
257,1.28,1.21,0.01,0.007564633275546291,0.9066679330823654,0.3002824695445715,0.909
258,1.28,1.21,0.01,0.008497534359086439,0.9066393181285092,0.30033543839793564,0.909
259,1.28,1.21,0.01,0.009545484566618337,0.9066071403761379,0.300394692398963,0.909
260,1.28,1.21,0.01,0.010722672220103232,0.9065709514201595,0.3004609422415071,0.909
261,1.28,1.21,0.01,0.012045035402587823,0.9065302451281789,0.30053496952009984,0.907
262,1.28,1.21,0.01,0.013530477745798061,0.9064844498581085,0.3006176311359974,0.907
263,1.28,1.21,0.01,0.01519911082952933,0.906432919530651,0.3007098631279076,0.906
264,1.28,1.21,0.01,0.017073526474706904,0.906374923361841,0.3008126835692321,0.906
265,1.28,1.21,0.01,0.019179102616724886,0.9063096340205806,0.30092719405576923,0.906
