,meanx,meany,stx,sty,s,i,r
312,0.8,0.7000000000000001,0.0001,0.002154434690031882,0.9069832451489059,0.8756702923641166,0.9099999999999999
313,0.8,0.8,0.0001,0.002154434690031882,0.9069832451489059,0.9336252624075032,0.9099999999999999
314,0.8,0.9,0.0001,0.002154434690031882,0.9069832451489063,0.9847490160137676,0.9099999999999999
315,0.9,0.1,0.0001,0.002154434690031882,0.9069832451489059,0.07663515982872152,0.9099999999999999
316,0.9,0.2,0.0001,0.002154434690031882,0.9069832451489059,0.3766422837644392,0.9099999999999999
317,0.9,0.30000000000000004,0.0001,0.002154434690031882,0.9069832451489062,0.5523903423246058,0.9099999999999999
318,0.9,0.4,0.0001,0.002154434690031882,0.9069832451489063,0.6771570556169438,0.9099999999999999
319,0.9,0.5,0.0001,0.002154434690031882,0.9069832451489062,0.7739637189359028,0.9099999999999999
320,0.9,0.6,0.0001,0.002154434690031882,0.9069832451489059,0.8530760085754933,0.9099999999999999
321,0.9,0.7000000000000001,0.0001,0.002154434690031882,0.9069832451489059,0.919973515875693,0.9099999999999999
322,0.9,0.8,0.0001,0.002154434690031882,0.9069832451489063,0.9779284859190792,0.9099999999999999
323,0.9,0.9,0.0001,0.002154434690031882,0.9069832451489065,1.0290522395253436,0.9099999999999999
324,0.1,0.1,0.0001,0.005994842503189409,0.9069832451489056,0.22013635421943462,0.9099999999999999
325,0.1,0.2,0.0001,0.005994842503189409,0.9069832451489054,0.5183937895514197,0.9099999999999999
326,0.1,0.30000000000000004,0.0001,0.005994842503189409,0.9069832451489053,0.693543921091283,0.9099999999999999
327,0.1,0.4,0.0001,0.005994842503189409,0.9069832451489053,0.8180088668764818,0.9099999999999999
328,0.1,0.5,0.0001,0.005994842503189409,0.9069832451489054,0.9146335660701599,0.9099999999999999
329,0.1,0.6,0.0001,0.005994842503189409,0.9069832451489053,0.9936241682992393,0.9099999999999999
330,0.1,0.7000000000000001,0.0001,0.005994842503189409,0.9069832451489048,1.06043457041013,0.9099999999999999
331,0.1,0.8,0.0001,0.005994842503189409,0.9069832451489053,1.1183241098749241,0.9099999999999999
332,0.1,0.9,0.0001,0.005994842503189409,0.9069832451489053,1.169396912692774,0.9099999999999999
333,0.2,0.1,0.0001,0.005994842503189409,0.9069832451489056,0.037783111802809195,0.9099999999999999
334,0.2,0.2,0.0001,0.005994842503189409,0.9069832451489056,0.33604054713479403,0.9099999999999999
335,0.2,0.30000000000000004,0.0001,0.005994842503189409,0.9069832451489056,0.5111906786746574,0.9099999999999999
336,0.2,0.4,0.0001,0.005994842503189409,0.9069832451489053,0.6356556244598562,0.9099999999999999
337,0.2,0.5,0.0001,0.005994842503189409,0.9069832451489056,0.7322803236535345,0.9099999999999999
338,0.2,0.6,0.0001,0.005994842503189409,0.9069832451489057,0.8112709258826134,0.9099999999999999
339,0.2,0.7000000000000001,0.0001,0.005994842503189409,0.9069832451489057,0.8780813279935039,0.9099999999999999
340,0.2,0.8,0.0001,0.005994842503189409,0.9069832451489056,0.9359708674582986,0.9099999999999999
341,0.2,0.9,0.0001,0.005994842503189409,0.9069832451489054,0.9870436702761485,0.9099999999999999
342,0.30000000000000004,0.1,0.0001,0.005994842503189409,0.9069832451489059,-0.03123783982558138,0.9099999999999999
343,0.30000000000000004,0.2,0.0001,0.005994842503189409,0.9069832451489062,0.26701959550640353,0.9099999999999999
344,0.30000000000000004,0.30000000000000004,0.0001,0.005994842503189409,0.9069832451489063,0.44216972704626667,0.9099999999999999
345,0.30000000000000004,0.4,0.0001,0.005994842503189409,0.9069832451489062,0.5666346728314655,0.9099999999999999
346,0.30000000000000004,0.5,0.0001,0.005994842503189409,0.9069832451489062,0.6632593720251437,0.9099999999999999
347,0.30000000000000004,0.6,0.0001,0.005994842503189409,0.9069832451489062,0.742249974254223,0.9099999999999999
348,0.30000000000000004,0.7000000000000001,0.0001,0.005994842503189409,0.9069832451489059,0.8090603763651135,0.9099999999999999
349,0.30000000000000004,0.8,0.0001,0.005994842503189409,0.9069832451489059,0.8669499158299079,0.9099999999999999
350,0.30000000000000004,0.9,0.0001,0.005994842503189409,0.9069832451489059,0.9180227186477579,0.9099999999999999
351,0.4,0.1,0.0001,0.005994842503189409,0.9069832451489062,-0.05386058081092615,0.9099999999999999
352,0.4,0.2,0.0001,0.005994842503189409,0.9069832451489062,0.24439685452105894,0.9099999999999999
353,0.4,0.30000000000000004,0.0001,0.005994842503189409,0.9069832451489059,0.4195469860609222,0.9099999999999999
354,0.4,0.4,0.0001,0.005994842503189409,0.9069832451489059,0.5440119318461211,0.9099999999999999
355,0.4,0.5,0.0001,0.005994842503189409,0.9069832451489059,0.6406366310397992,0.9099999999999999
356,0.4,0.6,0.0001,0.005994842503189409,0.9069832451489062,0.7196272332688786,0.9099999999999999
357,0.4,0.7000000000000001,0.0001,0.005994842503189409,0.9069832451489062,0.7864376353797686,0.9099999999999999
358,0.4,0.8,0.0001,0.005994842503189409,0.9069832451489059,0.8443271748445633,0.9099999999999999
359,0.4,0.9,0.0001,0.005994842503189409,0.9069832451489063,0.895399977662413,0.9099999999999999
360,0.5,0.1,0.0001,0.005994842503189409,0.9069832451489054,-0.051060248399899345,0.9099999999999999
361,0.5,0.2,0.0001,0.005994842503189409,0.9069832451489057,0.24719718693208556,0.9099999999999999
362,0.5,0.30000000000000004,0.0001,0.005994842503189409,0.9069832451489056,0.4223473184719488,0.9099999999999999
363,0.5,0.4,0.0001,0.005994842503189409,0.9069832451489053,0.5468122642571476,0.9099999999999999
364,0.5,0.5,0.0001,0.005994842503189409,0.9069832451489057,0.6434369634508258,0.9099999999999999
365,0.5,0.6,0.0001,0.005994842503189409,0.9069832451489059,0.7224275656799051,0.9099999999999999
366,0.5,0.7000000000000001,0.0001,0.005994842503189409,0.9069832451489056,0.7892379677907954,0.9099999999999999
367,0.5,0.8,0.0001,0.005994842503189409,0.9069832451489056,0.8471275072555902,0.9099999999999999
368,0.5,0.9,0.0001,0.005994842503189409,0.9069832451489056,0.8982003100734397,0.9099999999999999
369,0.6,0.1,0.0001,0.005994842503189409,0.9069832451489056,-0.03217947638522416,0.9099999999999999
370,0.6,0.2,0.0001,0.005994842503189409,0.9069832451489056,0.2660779589467607,0.9099999999999999
371,0.6,0.30000000000000004,0.0001,0.005994842503189409,0.9069832451489059,0.44122809048662387,0.9099999999999999
372,0.6,0.4,0.0001,0.005994842503189409,0.9069832451489057,0.5656930362718225,0.9099999999999999
373,0.6,0.5,0.0001,0.005994842503189409,0.9069832451489056,0.6623177354655009,0.9099999999999999
374,0.6,0.6,0.0001,0.005994842503189409,0.9069832451489056,0.7413083376945803,0.9099999999999999
375,0.6,0.7000000000000001,0.0001,0.005994842503189409,0.9069832451489056,0.8081187398054703,0.9099999999999999
376,0.6,0.8,0.0001,0.005994842503189409,0.9069832451489056,0.8660082792702651,0.9099999999999999
377,0.6,0.9,0.0001,0.005994842503189409,0.9069832451489056,0.9170810820881151,0.9099999999999999
378,0.7000000000000001,0.1,0.0001,0.005994842503189409,0.9069832451489059,-0.0022018317899998646,0.9099999999999999
379,0.7000000000000001,0.2,0.0001,0.005994842503189409,0.9069832451489059,0.2960556035419851,0.9099999999999999
380,0.7000000000000001,0.30000000000000004,0.0001,0.005994842503189409,0.9069832451489057,0.4712057350818487,0.9099999999999999
381,0.7000000000000001,0.4,0.0001,0.005994842503189409,0.9069832451489062,0.5956706808670471,0.9099999999999999
382,0.7000000000000001,0.5,0.0001,0.005994842503189409,0.9069832451489057,0.6922953800607256,0.9099999999999999
383,0.7000000000000001,0.6,0.0001,0.005994842503189409,0.9069832451489057,0.7712859822898049,0.9099999999999999
384,0.7000000000000001,0.7000000000000001,0.0001,0.005994842503189409,0.9069832451489056,0.8380963844006952,0.9099999999999999
385,0.7000000000000001,0.8,0.0001,0.005994842503189409,0.9069832451489057,0.8959859238654898,0.9099999999999999
386,0.7000000000000001,0.9,0.0001,0.005994842503189409,0.9069832451489059,0.9470587266833395,0.9099999999999999
387,0.8,0.1,0.0001,0.005994842503189409,0.9069832451489059,0.03589797099764459,0.9099999999999999
388,0.8,0.2,0.0001,0.005994842503189409,0.9069832451489062,0.33415540632962937,0.9099999999999999
