,meanx,meany,stx,sty,s,i,r
50,1.28,1.21,0.001,0.003351602650938841,0.9068784377735227,0.29979427781263757,0.9099999999999999
51,1.28,1.21,0.001,0.0037649358067924675,0.9068657623726155,0.2998183004819175,0.9099999999999999
52,1.28,1.21,0.001,0.0042292428743894986,0.906851517249828,0.29984523696238574,0.9099999999999999
53,1.28,1.21,0.001,0.0047508101621027985,0.9068355070949077,0.2998754338577496,0.9099999999999999
54,1.28,1.21,0.001,0.005336699231206307,0.9068175120536992,0.29990927719235494,0.9099999999999999
55,1.28,1.21,0.001,0.005994842503189409,0.9067972845791799,0.29994719640712036,0.9099999999999999
56,1.28,1.21,0.001,0.006734150657750821,0.9067745458611889,0.2999896686235256,0.9099999999999999
57,1.28,1.21,0.001,0.007564633275546291,0.9067489817738567,0.30003722315059894,0.9099999999999999
58,1.28,1.21,0.001,0.008497534359086439,0.9067202382696549,0.30009044619182823,0.9099999999999999
59,1.28,1.21,0.001,0.009545484566618337,0.9066879161369498,0.300149985684847,0.9099999999999999
60,1.28,1.21,0.001,0.010722672220103232,0.906651565023419,0.3002165561749177,0.9099999999999999
61,1.28,1.21,0.001,0.012045035402587823,0.906610676610125,0.3002909435814958,0.9099999999999999
62,1.28,1.21,0.001,0.013530477745798061,0.906564676799627,0.3003740096626798,0.908
63,1.28,1.21,0.001,0.01519911082952933,0.9065129167552423,0.30046669591173386,0.908
64,1.28,1.21,0.001,0.017073526474706904,0.9064546625961286,0.30057002652852066,0.908
65,1.28,1.21,0.001,0.019179102616724886,0.9063890835125001,0.3006851099910352,0.908
66,1.28,1.21,0.001,0.021544346900318846,0.9063152380146905,0.30081313860088255,0.908
67,1.28,1.21,0.001,0.02420128264794381,0.9062320579658962,0.3009553851821379,0.907
68,1.28,1.21,0.001,0.027185882427329403,0.9061383299670395,0.30111319586327356,0.905
69,1.28,1.21,0.001,0.030538555088334154,0.9060326735577297,0.3012879775506193,0.9040000000000001
70,1.28,1.21,0.001,0.03430469286314919,0.9059135155620199,0.3014811782875294,0.9030000000000001
71,1.28,1.21,0.001,0.03853528593710527,0.9057790597309573,0.3016942581567878,0.9030000000000001
72,1.28,1.21,0.001,0.04328761281083057,0.9056272506011626,0.3019286476838911,0.9030000000000001
73,1.28,1.21,0.001,0.04862601580065353,0.9054557301793686,0.3021856897774631,0.9020000000000001
74,1.28,1.21,0.001,0.05462277217684343,0.9052617856484876,0.30246656001431294,0.9020000000000001
75,1.28,1.21,0.001,0.061359072734131694,0.9050422857316187,0.30277215840975696,0.9020000000000001
76,1.28,1.21,0.001,0.06892612104349695,0.9047936025915492,0.3031029635017603,0.9010000000000001
77,1.28,1.21,0.001,0.0774263682681127,0.9045115151110188,0.30345883627834824,0.9
78,1.28,1.21,0.001,0.08697490026177834,0.9041910880003379,0.30383875660017373,0.898
79,1.28,1.21,0.001,0.09770099572992247,0.9038265193157253,0.3042404672367075,0.897
80,1.28,1.21,0.001,0.10974987654930568,0.9034109466035212,0.3046599883644376,0.8940000000000001
81,1.28,1.21,0.001,0.12328467394420659,0.9029361992480993,0.3050909440731119,0.8910000000000002
82,1.28,1.21,0.001,0.13848863713938717,0.9023924829331662,0.30552360250584515,0.8879999999999999
83,1.28,1.21,0.001,0.15556761439304723,0.9017679861238929,0.30594344925673855,0.882
84,1.28,1.21,0.001,0.1747528400007683,0.9010484251797859,0.3063289252454048,0.876
85,1.28,1.21,0.001,0.19630406500402725,0.9002166594199181,0.3066474619336057,0.868
86,1.28,1.21,0.001,0.22051307399030456,0.899252996067846,0.3068473574689804,0.859
87,1.28,1.21,0.001,0.2477076355991709,0.8981392550997235,0.30683638361763765,0.8469999999999999
88,1.28,1.21,0.001,0.2782559402207126,0.8968879952801956,0.3063932441370622,0.8280000000000001
89,1.28,1.21,0.001,0.31257158496882353,0.8965095516863346,0.30289171051699565,0.7969999999999999
90,1.28,1.21,0.001,0.3511191734215127,0.8916705617929195,0.3081634031925669,0.778
91,1.28,1.21,0.001,0.3944206059437656,0.8885740725503505,0.3067849044261037,0.7330000000000001
92,1.28,1.21,0.001,0.44306214575838776,0.8838519243888733,0.3078180759811948,0.6759999999999999
93,1.28,1.21,0.001,0.49770235643321137,0.8738160611641479,0.31836099747069885,0.6220000000000001
94,1.28,1.21,0.001,0.5590810182512223,0.8851680000593746,0.2915717394186589,0.5860000000000001
95,1.28,1.21,0.001,0.6280291441834247,0.8848660814272622,0.2877834176480574,0.54
96,1.28,1.21,0.001,0.7054802310718645,0.8894205756004668,0.27691141205242953,0.499
97,1.28,1.21,0.001,0.7924828983539169,0.9002020322612616,0.25737718627401773,0.479
98,1.28,1.21,0.001,0.8902150854450392,0.9132007636459102,0.23257992302883093,0.449
99,1.28,1.21,0.001,1.0,0.9116988484210766,0.2464868962018456,0.43099999999999994
100,1.28,1.21,0.0021544346900318843,1e-05,0.9069764261533211,0.2996182473308619,0.9099999999999999
101,1.28,1.21,0.0021544346900318843,1.1233240329780266e-05,0.9069763884955057,0.29961832001254124,0.9099999999999999
102,1.28,1.21,0.0021544346900318843,1.2618568830660211e-05,0.9069763461935191,0.2996184016571826,0.9099999999999999
103,1.28,1.21,0.0021544346900318843,1.4174741629268048e-05,0.9069762986746086,0.2996184933700203,0.9099999999999999
104,1.28,1.21,0.0021544346900318843,1.5922827933410938e-05,0.906976245295383,0.2996185963925614,0.9099999999999999
105,1.28,1.21,0.0021544346900318843,1.7886495290574353e-05,0.9069761853331002,0.29961871211938207,0.9099999999999999
106,1.28,1.21,0.0021544346900318843,2.0092330025650458e-05,0.9069761179758815,0.2996188421169958,0.9099999999999999
107,1.28,1.21,0.0021544346900318843,2.2570197196339216e-05,0.9069760423117146,0.29961898814504606,0.9099999999999999
108,1.28,1.21,0.0021544346900318843,2.5353644939701114e-05,0.9069759573161056,0.2996191521801049,0.9099999999999999
109,1.28,1.21,0.0021544346900318843,2.848035868435799e-05,0.9069758618382023,0.2996193364424088,0.9099999999999999
110,1.28,1.21,0.0021544346900318843,3.199267137797385e-05,0.9069757545852098,0.29961954342588176,0.9099999999999999
111,1.28,1.21,0.0021544346900318843,3.5938136638046256e-05,0.9069756341048792,0.29961977593185696,0.9099999999999999
112,1.28,1.21,0.0021544346900318843,4.037017258596558e-05,0.90697549876584,0.29962003710694635,0.9099999999999999
113,1.28,1.21,0.0021544346900318843,4.534878508128582e-05,0.9069753467355021,0.29962033048557285,0.9099999999999999
114,1.28,1.21,0.0021544346900318843,5.0941380148163754e-05,0.9069751759552329,0.2996206600377329,0.9099999999999999
115,1.28,1.21,0.0021544346900318843,5.72236765935022e-05,0.9069749841124697,0.29962103022263303,0.9099999999999999
116,1.28,1.21,0.0021544346900318843,6.428073117284319e-05,0.9069747686093915,0.2996214460489194,0.9099999999999999
117,1.28,1.21,0.0021544346900318843,7.220809018385456e-05,0.9069745265277221,0.29962191314231196,0.9099999999999999
118,1.28,1.21,0.0021544346900318843,8.111308307896872e-05,0.906974254589189,0.29962243782153986,0.9099999999999999
119,1.28,1.21,0.0021544346900318843,9.111627561154887e-05,0.9069739491111015,0.2996230271836061,0.9099999999999999
120,1.28,1.21,0.0021544346900318843,0.00010235310218990269,0.9069736059564415,0.29962368919951,0.9099999999999999
121,1.28,1.21,0.0021544346900318843,0.00011497569953977356,0.906973220477791,0.2996244328217093,0.9099999999999999
122,1.28,1.21,0.0021544346900318843,0.0001291549665014884,0.9069727874543345,0.2996252681047492,0.9099999999999999
123,1.28,1.21,0.0021544346900318843,0.000145082877849594,0.9069723010210765,0.29962620634066195,0.9099999999999999
124,1.28,1.21,0.0021544346900318843,0.00016297508346206434,0.9069717545893156,0.2996272602109284,0.9099999999999999
125,1.28,1.21,0.0021544346900318843,0.0001830738280295368,0.9069711407572795,0.2996284439570136,0.9099999999999999
126,1.28,1.21,0.0021544346900318843,0.00020565123083486514,0.9069704512097246,0.29962977357171394,0.9099999999999999
127,1.28,1.21,0.0021544346900318843,0.0002310129700083158,0.9069696766051056,0.29963126701383497,0.9099999999999999
128,1.28,1.21,0.0021544346900318843,0.00025950242113997375,0.9069688064487922,0.2996329444490021,0.9099999999999999
129,1.28,1.21,0.0021544346900318843,0.0002915053062825176,0.90696782895059,0.2996348285197373,0.9099999999999999
130,1.28,1.21,0.0021544346900318843,0.00032745491628777284,0.9069667308646207,0.29963694464829965,0.9099999999999999
131,1.28,1.21,0.0021544346900318843,0.0003678379771828634,0.9069654973093618,0.2996393213761892,0.9099999999999999
132,1.28,1.21,0.0021544346900318843,0.00041320124001153346,0.9069641115653816,0.29964199074465075,0.9099999999999999
133,1.28,1.21,0.0021544346900318843,0.0004641588833612782,0.9069625548479813,0.2996449887210164,0.9099999999999999
134,1.28,1.21,0.0021544346900318843,0.0005214008287999684,0.9069608060516174,0.2996483556762458,0.9099999999999999
135,1.28,1.21,0.0021544346900318843,0.0005857020818056667,0.906958841462574,0.29965213691962106,0.9099999999999999
136,1.28,1.21,0.0021544346900318843,0.0006579332246575682,0.9069566344359068,0.2996563832971953,0.9099999999999999
137,1.28,1.21,0.0021544346900318843,0.0007390722033525775,0.9069541550321795,0.2996611518612745,0.9099999999999999
138,1.28,1.21,0.0021544346900318843,0.0008302175681319744,0.9069513696089342,0.2996665066189782,0.9099999999999999
139,1.28,1.21,0.0021544346900318843,0.0009326033468832199,0.9069482403611906,0.29967251936871736,0.9099999999999999
140,1.28,1.21,0.0021544346900318843,0.001047615752789665,0.9069447248045337,0.2996792706342809,0.9099999999999999
141,1.28,1.21,0.0021544346900318843,0.0011768119524349979,0.9069407751935146,0.29968685070712076,0.9099999999999999
142,1.28,1.21,0.0021544346900318843,0.0013219411484660286,0.9069363378671336,0.2996953608083513,0.9099999999999999
143,1.28,1.21,0.0021544346900318843,0.001484968262254465,0.9069313525121047,0.29970491438292196,0.9099999999999999
144,1.28,1.21,0.0021544346900318843,0.0016681005372000592,0.9069257513333622,0.2997156385393581,0.9099999999999999
145,1.28,1.21,0.0021544346900318843,0.001873817422860383,0.9069194581198612,0.2997276756493649,0.9099999999999999
146,1.28,1.21,0.0021544346900318843,0.00210490414451202,0.9069123871921295,0.2997411851223864,0.9099999999999999
147,1.28,1.21,0.0021544346900318843,0.002364489412645407,0.9069044422161685,0.29975634537089224,0.9099999999999999
148,1.28,1.21,0.0021544346900318843,0.0026560877829466868,0.9068955148662047,0.2997733559825746,0.9099999999999999
149,1.28,1.21,0.0021544346900318843,0.0029836472402833404,0.9068854833163396,0.29979244011575074,0.9099999999999999
150,1.28,1.21,0.0021544346900318843,0.003351602650938841,0.9068742105383482,0.29981384713386633,0.9099999999999999
151,1.28,1.21,0.0021544346900318843,0.0037649358067924675,0.9068615423796167,0.29983785549394776,0.9099999999999999
152,1.28,1.21,0.0021544346900318843,0.0042292428743894986,0.9068473053914303,0.2998647759018852,0.9099999999999999
153,1.28,1.21,0.0021544346900318843,0.0047508101621027985,0.9068313043734195,0.2998949547442512,0.9099999999999999
154,1.28,1.21,0.0021544346900318843,0.005336699231206307,0.9068133195948244,0.29992877780155325,0.9099999999999999
155,1.28,1.21,0.0021544346900318843,0.005994842503189409,0.9067931036471861,0.2999666742408914,0.9099999999999999
156,1.28,1.21,0.0021544346900318843,0.006734150657750821,0.9067703778759382,0.3000091208762665,0.9099999999999999
157,1.28,1.21,0.0021544346900318843,0.007564633275546291,0.9067448283299233,0.3000566466714372,0.9099999999999999
158,1.28,1.21,0.0021544346900318843,0.008497534359086439,0.9067161011577923,0.30010983744219144,0.9099999999999999
159,1.28,1.21,0.0021544346900318843,0.009545484566618337,0.90668379736819,0.30016934069082,0.9099999999999999
160,1.28,1.21,0.0021544346900318843,0.010722672220103232,0.9066474668561332,0.30023587047374767,0.9099999999999999
161,1.28,1.21,0.0021544346900318843,0.012045035402587823,0.9066066015804113,0.3003102121615112,0.9099999999999999
162,1.28,1.21,0.0021544346900318843,0.013530477745798061,0.9065606277554428,0.3003932268958073,0.908
163,1.28,1.21,0.0021544346900318843,0.01519911082952933,0.9065088968947504,0.3004858554776721,0.908
164,1.28,1.21,0.0021544346900318843,0.017073526474706904,0.9064506755107977,0.30058912132951143,0.908
165,1.28,1.21,0.0021544346900318843,0.019179102616724886,0.9063851332355686,0.30070413205601343,0.908
166,1.28,1.21,0.0021544346900318843,0.021544346900318846,0.9063113290757128,0.30083207897759723,0.907
167,1.28,1.21,0.0021544346900318843,0.02420128264794381,0.9062281954521832,0.3009742338156162,0.907
168,1.28,1.21,0.0021544346900318843,0.027185882427329403,0.906134519592969,0.30113194145871547,0.9040000000000001
169,1.28,1.21,0.0021544346900318843,0.030538555088334154,0.9060289217430701,0.3013066074184429,0.9040000000000001
170,1.28,1.21,0.0021544346900318843,0.03430469286314919,0.9059098295206545,0.3014996781678339,0.9040000000000001
171,1.28,1.21,0.0021544346900318843,0.03853528593710527,0.9057754475717074,0.3017126120198664,0.9030000000000001
172,1.28,1.21,0.0021544346900318843,0.04328761281083057,0.9056237214428459,0.3019468375025829,0.9030000000000001
173,1.28,1.21,0.0021544346900318843,0.04862601580065353,0.9054522942828207,0.30220369526595203,0.9020000000000001
174,1.28,1.21,0.0021544346900318843,0.05462277217684343,0.90525845456915,0.30248435832628146,0.9020000000000001
175,1.28,1.21,0.0021544346900318843,0.061359072734131694,0.9050390724975577,0.30278972378631386,0.9020000000000001
176,1.28,1.21,0.0021544346900318843,0.06892612104349695,0.9047905219136936,0.30312026685581583,0.9010000000000001
177,1.28,1.21,0.0021544346900318843,0.0774263682681127,0.9045085836353863,0.30347584469627964,0.9
178,1.28,1.21,0.0021544346900318843,0.08697490026177834,0.9041883246167721,0.3038554327323518,0.898
179,1.28,1.21,0.0021544346900318843,0.09770099572992247,0.903823945545563,0.3042567685330858,0.897
180,1.28,1.21,0.0021544346900318843,0.10974987654930568,0.903408587102153,0.30467586608506303,0.8940000000000001
181,1.28,1.21,0.0021544346900318843,0.12328467394420659,0.9029340824827706,0.3051063419560676,0.8910000000000002
182,1.28,1.21,0.0021544346900318843,0.13848863713938717,0.9023906421426193,0.30553845488541687,0.8879999999999999
183,1.28,1.21,0.0021544346900318843,0.15556761439304723,0.9017664607602638,0.3059576782428406,0.882
184,1.28,1.21,0.0021544346900318843,0.1747528400007683,0.9010472632400989,0.30634243617479734,0.876
185,1.28,1.21,0.0021544346900318843,0.19630406500402725,0.9002159215849648,0.3066601353163568,0.868
186,1.28,1.21,0.0021544346900318843,0.22051307399030456,0.8992527640405514,0.30685903280472593,0.859
187,1.28,1.21,0.0021544346900318843,0.2477076355991709,0.898139651972327,0.3068468199553728,0.8469999999999999
188,1.28,1.21,0.0021544346900318843,0.2782559402207126,0.8968892572120204,0.3064019815303798,0.8280000000000001
189,1.28,1.21,0.0021544346900318843,0.31257158496882353,0.8965133966567883,0.30289542768598016,0.7969999999999999
190,1.28,1.21,0.0021544346900318843,0.3511191734215127,0.8916724855032218,0.3081706078949241,0.778
191,1.28,1.21,0.0021544346900318843,0.3944206059437656,0.8885775756604515,0.30678901269758796,0.7330000000000001
192,1.28,1.21,0.0021544346900318843,0.44306214575838776,0.8838562370941341,0.30782053243115814,0.6759999999999999
193,1.28,1.21,0.0021544346900318843,0.49770235643321137,0.8738060704539429,0.3183907010125863,0.6220000000000001
194,1.28,1.21,0.0021544346900318843,0.5590810182512223,0.8851675560393287,0.29158410175944827,0.5860000000000001
195,1.28,1.21,0.0021544346900318843,0.6280291441834247,0.8848633707722604,0.2877998426890824,0.54
196,1.28,1.21,0.0021544346900318843,0.7054802310718645,0.8894183815760931,0.2769277822358066,0.499
197,1.28,1.21,0.0021544346900318843,0.7924828983539169,0.9002013636249435,0.25739076442796965,0.479
198,1.28,1.21,0.0021544346900318843,0.8902150854450392,0.9132019799563219,0.23258858651112538,0.449
199,1.28,1.21,0.0021544346900318843,1.0,0.9117104486979818,0.2464739162349013,0.43099999999999994
200,1.28,1.21,0.004641588833612777,1e-05,0.9069609494441286,0.29967269311015565,0.9099999999999999
201,1.28,1.21,0.004641588833612777,1.1233240329780266e-05,0.9069609118331089,0.29967276569934753,0.9099999999999999
202,1.28,1.21,0.004641588833612777,1.2618568830660211e-05,0.9069608695836887,0.2996728472400956,0.9099999999999999
203,1.28,1.21,0.004641588833612777,1.4174741629268048e-05,0.9069608221238274,0.2996729388362275,0.9099999999999999
204,1.28,1.21,0.004641588833612777,1.5922827933410938e-05,0.9069607688109331,0.29967304172767006,0.9099999999999999
205,1.28,1.21,0.004641588833612777,1.7886495290574353e-05,0.906960708923162,0.29967315730722455,0.9099999999999999
206,1.28,1.21,0.004641588833612777,2.0092330025650458e-05,0.9069606416496437,0.2996732871394115,0.9099999999999999
207,1.28,1.21,0.004641588833612777,2.2570197196339216e-05,0.9069605660794997,0.29967343298163296,0.9099999999999999
208,1.28,1.21,0.004641588833612777,2.5353644939701114e-05,0.9069604811895087,0.29967359680794636,0.9099999999999999
209,1.28,1.21,0.004641588833612777,2.848035868435799e-05,0.9069603858302487,0.29967378083576157,0.9099999999999999
210,1.28,1.21,0.004641588833612777,3.199267137797385e-05,0.9069602787105306,0.2996739875558281,0.9099999999999999
211,1.28,1.21,0.004641588833612777,3.5938136638046256e-05,0.9069601583799107,0.2996742197659127,0.9099999999999999
212,1.28,1.21,0.004641588833612777,4.037017258596558e-05,0.9069600232090446,0.29967448060862123,0.9099999999999999
213,1.28,1.21,0.004641588833612777,4.534878508128582e-05,0.9069598713676198,0.2996747736138767,0.9099999999999999
214,1.28,1.21,0.004641588833612777,5.0941380148163754e-05,0.9069597007995609,0.2996751027466207,0.9099999999999999
215,1.28,1.21,0.004641588833612777,5.72236765935022e-05,0.9069595091951779,0.2996754724603812,0.9099999999999999
216,1.28,1.21,0.004641588833612777,6.428073117284319e-05,0.906959293959878,0.29967588775742626,0.9099999999999999
217,1.28,1.21,0.004641588833612777,7.220809018385456e-05,0.9069590521790094,0.29967635425630956,0.9099999999999999
218,1.28,1.21,0.004641588833612777,8.111308307896872e-05,0.906958780578373,0.2996768782677123,0.9099999999999999
219,1.28,1.21,0.004641588833612777,9.111627561154887e-05,0.906958475479852,0.2996774668795959,0.9099999999999999
220,1.28,1.21,0.004641588833612777,0.00010235310218990269,0.9069581327515672,0.2996781280528036,0.9099999999999999
221,1.28,1.21,0.004641588833612777,0.00011497569953977356,0.9069577477518725,0.29967887072838467,0.9099999999999999
222,1.28,1.21,0.004641588833612777,0.0001291549665014884,0.9069573152664374,0.29967970494806806,0.9099999999999999
223,1.28,1.21,0.004641588833612777,0.000145082877849594,0.9069568294375507,0.29968064198949007,0.9099999999999999
224,1.28,1.21,0.004641588833612777,0.00016297508346206434,0.9069562836846904,0.2996816945179622,0.9099999999999999
225,1.28,1.21,0.004641588833612777,0.0001830738280295368,0.9069556706152777,0.29968287675678307,0.9099999999999999
226,1.28,1.21,0.004641588833612777,0.00020565123083486514,0.9069549819243916,0.29968420467834445,0.9099999999999999
227,1.28,1.21,0.004641588833612777,0.0002310129700083158,0.9069542082820845,0.2996856962185314,0.9099999999999999
228,1.28,1.21,0.004641588833612777,0.00025950242113997375,0.9069533392067525,0.2996873715172216,0.9099999999999999
229,1.28,1.21,0.004641588833612777,0.0002915053062825176,0.906952362922835,0.29968925318801626,0.9099999999999999
230,1.28,1.21,0.004641588833612777,0.00032745491628777284,0.906951266200891,0.29969136662068646,0.9099999999999999
231,1.28,1.21,0.004641588833612777,0.0003678379771828634,0.9069500341778619,0.2996937403202392,0.9099999999999999
232,1.28,1.21,0.004641588833612777,0.00041320124001153346,0.9069486501550565,0.2996964062869273,0.9099999999999999
233,1.28,1.21,0.004641588833612777,0.0004641588833612782,0.9069470953710731,0.29969940044203697,0.9099999999999999
234,1.28,1.21,0.004641588833612777,0.0005214008287999684,0.9069453487465381,0.2997027631048039,0.9099999999999999
235,1.28,1.21,0.004641588833612777,0.0005857020818056667,0.9069433865971297,0.29970653952641413,0.9099999999999999
236,1.28,1.21,0.004641588833612777,0.0006579332246575682,0.9069411823109237,0.29971078048765876,0.9099999999999999
237,1.28,1.21,0.004641588833612777,0.0007390722033525775,0.9069387059855718,0.29971554296753944,0.9099999999999999
238,1.28,1.21,0.004641588833612777,0.0008302175681319744,0.9069359240202761,0.2997208908908364,0.9099999999999999
239,1.28,1.21,0.004641588833612777,0.0009326033468832199,0.906932798656851,0.2997268959634726,0.9099999999999999
240,1.28,1.21,0.004641588833612777,0.001047615752789665,0.906929287463442,0.29973363860535046,0.9099999999999999
241,1.28,1.21,0.004641588833612777,0.0011768119524349979,0.9069253427536375,0.29974120899123535,0.9099999999999999
242,1.28,1.21,0.004641588833612777,0.0013219411484660286,0.9069209109327495,0.29974970821117536,0.9099999999999999
243,1.28,1.21,0.004641588833612777,0.001484968262254465,0.9069159317619745,0.29975924956290645,0.9099999999999999
244,1.28,1.21,0.004641588833612777,0.0016681005372000592,0.9069103375299019,0.29976995998960543,0.9099999999999999
245,1.28,1.21,0.004641588833612777,0.001873817422860383,0.9069040521194476,0.2997819816772604,0.9099999999999999
246,1.28,1.21,0.004641588833612777,0.00210490414451202,0.9068969899566705,0.2997954738267268,0.9099999999999999
247,1.28,1.21,0.004641588833612777,0.002364489412645407,0.9068890548260992,0.29981061461619773,0.9099999999999999
248,1.28,1.21,0.004641588833612777,0.0026560877829466868,0.906880138535078,0.2998276033702448,0.9099999999999999
249,1.28,1.21,0.004641588833612777,0.0029836472402833404,0.9068701194072133,0.29984666295167123,0.9099999999999999
250,1.28,1.21,0.004641588833612777,0.003351602650938841,0.9068588605821842,0.29986804239203857,0.9099999999999999
251,1.28,1.21,0.004641588833612777,0.0037649358067924675,0.9068462080959405,0.2998920197756457,0.9099999999999999
252,1.28,1.21,0.004641588833612777,0.0042292428743894986,0.9068319887115276,0.2999189053897971,0.9099999999999999
253,1.28,1.21,0.004641588833612777,0.0047508101621027985,0.906816007466382,0.299949045150988,0.9099999999999999
254,1.28,1.21,0.004641588833612777,0.005336699231206307,0.906798044896792,0.2999828243118358,0.9099999999999999
255,1.28,1.21,0.004641588833612777,0.005994842503189409,0.906777853894176,0.3000206714466405,0.9099999999999999
256,1.28,1.21,0.004641588833612777,0.006734150657750821,0.906755156140704,0.30006306270372385,0.9099999999999999
257,1.28,1.21,0.004641588833612777,0.007564633275546291,0.906729638063338,0.300110526299341,0.9099999999999999
258,1.28,1.21,0.004641588833612777,0.008497534359086439,0.906700946235308,0.30016364720990296,0.9099999999999999
259,1.28,1.21,0.004641588833612777,0.009545484566618337,0.906668682142002,0.3002230719951682,0.9099999999999999
260,1.28,1.21,0.004641588833612777,0.010722672220103232,0.906632396213755,0.30028951365318846,0.909
