5.000000000000000000e+01,1.033552200438768304e-01
1.500000000000000000e+02,9.027268372172303490e-02
2.500000000000000000e+02,6.407578008879706577e-02
3.500000000000000000e+02,4.670970215542711440e-02
4.500000000000000000e+02,3.313252237521945726e-02
5.500000000000000000e+02,2.753959260737396525e-02
6.500000000000000000e+02,1.952953578616857186e-02
7.500000000000000000e+02,1.524704354820357460e-02
8.500000000000000000e+02,1.175312444456267161e-02
9.500000000000000000e+02,8.884196454908642460e-03
1.050000000000000000e+03,6.334366735057434319e-03
1.150000000000000000e+03,5.390508724721151598e-03
1.250000000000000000e+03,3.863008778726483711e-03
1.350000000000000000e+03,3.064027385895081498e-03
1.450000000000000000e+03,2.488305213719494476e-03
1.550000000000000000e+03,1.689096008943018375e-03
1.650000000000000000e+03,1.298318505464794714e-03
1.750000000000000000e+03,9.285554108390009108e-04
1.850000000000000000e+03,6.753331369034477460e-04
1.950000000000000000e+03,4.733839332989707850e-04
2.050000000000000000e+03,3.074407681189782779e-04
2.150000000000000000e+03,1.961677205551268168e-04
2.250000000000000000e+03,1.075180059998581857e-04
2.350000000000000000e+03,4.537609015811484077e-05
2.450000000000000000e+03,2.403564446693929690e-05
2.550000000000000000e+03,7.489644380795074983e-06
