5.000000000000000000e+01,8.743654263582546493e-01
1.500000000000000000e+02,1.856489359519261917e-01
2.500000000000000000e+02,1.023238960126413577e-01
3.500000000000000000e+02,5.439006498063315292e-02
4.500000000000000000e+02,3.121205272857725116e-02
5.500000000000000000e+02,2.306878556961072108e-02
6.500000000000000000e+02,1.123633898228781035e-02
7.500000000000000000e+02,5.701991094505636827e-03
8.500000000000000000e+02,2.108334893193813519e-03
9.500000000000000000e+02,9.834100167888690062e-04
1.050000000000000000e+03,7.321127382227185640e-04
1.150000000000000000e+03,3.141580181031325826e-04
1.250000000000000000e+03,3.170366466390555390e-04
1.350000000000000000e+03,1.226082524559786370e-04
1.450000000000000000e+03,7.354055991142750197e-05
1.550000000000000000e+03,3.285779470284291419e-05
1.650000000000000000e+03,1.929150825356307198e-05
1.750000000000000000e+03,1.455130908268757522e-05
1.850000000000000000e+03,1.032356387623104811e-05
