5.000000000000000000e+01,7.097355532239980613e-01
1.500000000000000000e+02,2.023389843174962788e-01
2.500000000000000000e+02,1.289091377067115574e-01
3.500000000000000000e+02,6.949159543800985384e-02
4.500000000000000000e+02,3.496103583251967267e-02
5.500000000000000000e+02,1.484481560111678387e-02
6.500000000000000000e+02,8.635992065924844030e-03
7.500000000000000000e+02,4.269596606678579404e-03
8.500000000000000000e+02,2.151400348383385435e-03
9.500000000000000000e+02,1.166019372546938521e-03
1.050000000000000000e+03,5.032327724429452691e-04
1.150000000000000000e+03,2.020575799253628111e-04
1.250000000000000000e+03,1.808000153523931072e-04
1.350000000000000000e+03,6.248305173237371989e-05
1.450000000000000000e+03,2.195240594370970026e-05
1.550000000000000000e+03,8.214448675710728549e-06
