5.000000000000000000e+01,6.990085100596042655e-02
1.500000000000000000e+02,4.757671765493724780e-02
2.500000000000000000e+02,3.859825679864645892e-02
3.500000000000000000e+02,3.400459041260552734e-02
4.500000000000000000e+02,2.592457184141317220e-02
5.500000000000000000e+02,2.126020667083918306e-02
6.500000000000000000e+02,1.745317591321584455e-02
7.500000000000000000e+02,1.636325021575473285e-02
8.500000000000000000e+02,1.383150076023330517e-02
9.500000000000000000e+02,1.064662803525257863e-02
1.050000000000000000e+03,8.456432642949372400e-03
1.150000000000000000e+03,7.481666281345967888e-03
1.250000000000000000e+03,6.078445586565666726e-03
1.350000000000000000e+03,4.872499109620766211e-03
1.450000000000000000e+03,3.470675379700504000e-03
1.550000000000000000e+03,2.640945249240998945e-03
1.650000000000000000e+03,1.997635679656456324e-03
1.750000000000000000e+03,1.682495112685750919e-03
1.850000000000000000e+03,1.373894292528415407e-03
1.950000000000000000e+03,1.170400966121938136e-03
2.050000000000000000e+03,8.198420483172754077e-04
2.150000000000000000e+03,5.981264838058206407e-04
2.250000000000000000e+03,4.562441701967666916e-04
2.350000000000000000e+03,3.020557643361077189e-04
2.450000000000000000e+03,2.221673083160334865e-04
2.550000000000000000e+03,1.610273541870941248e-04
2.650000000000000000e+03,9.489238116422439551e-05
2.750000000000000000e+03,5.845327000829610782e-05
2.850000000000000000e+03,3.462318060244740249e-05
2.950000000000000000e+03,2.373836439336744154e-05
3.050000000000000000e+03,5.218194855471978555e-06
3.150000000000000000e+03,5.052537875933185276e-06
