5.000000000000000000e+01,1.831364099169821236e+00
1.500000000000000000e+02,1.487674304727643060e-01
2.500000000000000000e+02,7.380333021057371157e-02
3.500000000000000000e+02,3.639646184307229748e-02
4.500000000000000000e+02,1.528241131333510534e-02
5.500000000000000000e+02,6.901537077712189237e-03
6.500000000000000000e+02,3.991116265227529457e-03
7.500000000000000000e+02,6.811831564333120778e-04
8.500000000000000000e+02,2.546479089470325393e-04
9.500000000000000000e+02,8.041512914116817244e-05
