5.000000000000000000e+01,4.520000383809827382e-03
1.500000000000000000e+02,4.541221042888747041e-03
2.500000000000000000e+02,4.329014452099553927e-03
3.500000000000000000e+02,4.310825315746193848e-03
4.500000000000000000e+02,4.350235111178472718e-03
5.500000000000000000e+02,4.054110459486279412e-03
6.500000000000000000e+02,3.836858397307692237e-03
7.500000000000000000e+02,4.046779686349925159e-03
8.500000000000000000e+02,3.581922425115244626e-03
9.500000000000000000e+02,3.588525137924629578e-03
1.050000000000000000e+03,3.374084793548181010e-03
1.150000000000000000e+03,3.331182156714713929e-03
1.250000000000000000e+03,3.319335493124569471e-03
1.350000000000000000e+03,3.188993489359828910e-03
1.450000000000000000e+03,3.095289238063067723e-03
1.550000000000000000e+03,2.878137454752146326e-03
1.650000000000000000e+03,2.859966098590725238e-03
1.750000000000000000e+03,2.732917737092260130e-03
1.850000000000000000e+03,2.788222543572069223e-03
1.950000000000000000e+03,2.616670500269827927e-03
2.050000000000000000e+03,2.492133499146263493e-03
2.150000000000000000e+03,2.424336923841661617e-03
2.250000000000000000e+03,2.256463415391760704e-03
2.350000000000000000e+03,2.150284869433053900e-03
2.450000000000000000e+03,2.076159992333459058e-03
2.550000000000000000e+03,1.984131623878962036e-03
2.650000000000000000e+03,1.950098491393902501e-03
2.750000000000000000e+03,1.810315134514358694e-03
2.850000000000000000e+03,1.725016207757419998e-03
2.950000000000000000e+03,1.592088939200620888e-03
3.050000000000000000e+03,1.468921851815361938e-03
3.150000000000000000e+03,1.387932154518845993e-03
3.250000000000000000e+03,1.321720588938540050e-03
3.350000000000000000e+03,1.188198545292030615e-03
3.450000000000000000e+03,1.076717788917344251e-03
3.550000000000000000e+03,9.898989136532532207e-04
3.650000000000000000e+03,8.938839269544806686e-04
3.750000000000000000e+03,8.399136863436290320e-04
3.850000000000000000e+03,6.895336235773543440e-04
3.950000000000000000e+03,6.152648053198081501e-04
4.050000000000000000e+03,5.030082152040149740e-04
4.150000000000000000e+03,4.272255580828226746e-04
4.250000000000000000e+03,3.404043371071361398e-04
4.350000000000000000e+03,2.630629978921212534e-04
4.450000000000000000e+03,2.002848722055312241e-04
4.550000000000000000e+03,1.339699850641668509e-04
4.650000000000000000e+03,8.454036762085622857e-05
4.750000000000000000e+03,4.757895140852449762e-05
4.850000000000000000e+03,2.690867079079467582e-05
4.950000000000000000e+03,1.253948036481599712e-05
5.050000000000000000e+03,3.151583031522680306e-06
