5.000000000000000000e+01,4.870141258611996975e-03
1.500000000000000000e+02,4.997465213085513190e-03
2.500000000000000000e+02,4.322648254375878116e-03
3.500000000000000000e+02,4.210785065802717317e-03
4.500000000000000000e+02,4.307793793020633401e-03
5.500000000000000000e+02,4.172753235245692249e-03
6.500000000000000000e+02,3.861343773167983783e-03
7.500000000000000000e+02,3.838817227376515630e-03
8.500000000000000000e+02,3.752311834778332758e-03
9.500000000000000000e+02,3.660563691113592928e-03
1.050000000000000000e+03,3.498377225296137646e-03
1.150000000000000000e+03,3.405915782166560497e-03
1.250000000000000000e+03,3.329521409482450768e-03
1.350000000000000000e+03,3.259729019622893426e-03
1.450000000000000000e+03,3.052482046472833853e-03
1.550000000000000000e+03,2.942826238073368260e-03
1.650000000000000000e+03,2.916876047938736418e-03
1.750000000000000000e+03,2.805674282505698277e-03
1.850000000000000000e+03,2.672942746954155846e-03
1.950000000000000000e+03,2.548111447861011770e-03
2.050000000000000000e+03,2.468842531864522648e-03
2.150000000000000000e+03,2.418414879447544543e-03
2.250000000000000000e+03,2.271317876747004118e-03
2.350000000000000000e+03,2.210560571284878213e-03
2.450000000000000000e+03,2.143719641645937431e-03
2.550000000000000000e+03,2.069638397226372401e-03
2.650000000000000000e+03,1.929678611902866910e-03
2.750000000000000000e+03,1.792374031838545045e-03
2.850000000000000000e+03,1.713847439821146630e-03
2.950000000000000000e+03,1.616906320157323164e-03
3.050000000000000000e+03,1.449614530850115712e-03
3.150000000000000000e+03,1.363679972714366756e-03
3.250000000000000000e+03,1.259527734253399487e-03
3.350000000000000000e+03,1.195799975409852492e-03
3.450000000000000000e+03,1.071181964809800021e-03
3.550000000000000000e+03,1.024868168755134392e-03
3.650000000000000000e+03,8.890874766147248941e-04
3.750000000000000000e+03,8.339719018015315363e-04
3.850000000000000000e+03,7.374868012362111470e-04
3.950000000000000000e+03,6.362168484610196450e-04
4.050000000000000000e+03,5.324813528136252251e-04
4.150000000000000000e+03,4.203224521173910431e-04
4.250000000000000000e+03,3.201822972789894212e-04
4.350000000000000000e+03,2.418423388132018932e-04
4.450000000000000000e+03,1.537901697292471802e-04
4.550000000000000000e+03,8.814735309704973556e-05
4.650000000000000000e+03,5.099803552837076114e-05
4.750000000000000000e+03,3.149592558029086720e-05
4.850000000000000000e+03,1.312618087355837870e-05
4.950000000000000000e+03,4.501351925831383800e-06
