5.000000000000000000e+01,8.723600740752966987e-01
1.500000000000000000e+02,2.870624656900818694e-01
2.500000000000000000e+02,1.077924598572788800e-01
3.500000000000000000e+02,5.342604075390509910e-02
4.500000000000000000e+02,2.755856259048996421e-02
5.500000000000000000e+02,1.135787548428525938e-02
6.500000000000000000e+02,5.391679764436207827e-03
7.500000000000000000e+02,2.514648100851946556e-03
8.500000000000000000e+02,1.662701052536506765e-03
9.500000000000000000e+02,7.237361622705135384e-04
1.050000000000000000e+03,4.107713293133679580e-04
1.150000000000000000e+03,1.397795587154907068e-04
1.250000000000000000e+03,4.838310269993618219e-05
1.350000000000000000e+03,2.357851008768820021e-05
