5.000000000000000000e+01,2.910943909150765507e-01
1.500000000000000000e+02,1.294035790632503680e-01
2.500000000000000000e+02,9.530834612115061943e-02
3.500000000000000000e+02,6.575372791739447775e-02
4.500000000000000000e+02,3.993374361001311712e-02
5.500000000000000000e+02,3.223321656546585673e-02
6.500000000000000000e+02,2.228658910803740442e-02
7.500000000000000000e+02,1.152281787985322270e-02
8.500000000000000000e+02,7.815443911359661391e-03
9.500000000000000000e+02,5.315775099269304596e-03
1.050000000000000000e+03,2.898135725635274992e-03
1.150000000000000000e+03,1.692578220881634952e-03
1.250000000000000000e+03,1.073340936211742130e-03
1.350000000000000000e+03,5.140115199116026840e-04
1.450000000000000000e+03,2.590383901357744983e-04
1.550000000000000000e+03,1.581281370074314970e-04
1.650000000000000000e+03,7.041400512550521136e-05
1.750000000000000000e+03,3.183098861837907418e-05
1.850000000000000000e+03,4.301484948429603521e-06
