5.000000000000000000e+01,4.774648292756859813e-03
1.500000000000000000e+02,4.785258622296320076e-03
2.500000000000000000e+02,4.411775022507339467e-03
3.500000000000000000e+02,4.329014452099553059e-03
4.500000000000000000e+02,4.307793793020633401e-03
5.500000000000000000e+02,4.022279470867900358e-03
6.500000000000000000e+02,4.084160693496636726e-03
7.500000000000000000e+02,3.925821929600084755e-03
8.500000000000000000e+02,3.711118790683959941e-03
9.500000000000000000e+02,3.766108548111375947e-03
1.050000000000000000e+03,3.519597884375056870e-03
1.150000000000000000e+03,3.483417319672179290e-03
1.250000000000000000e+03,3.419921417158647281e-03
1.350000000000000000e+03,3.223182328986976767e-03
1.450000000000000000e+03,3.145779771733600225e-03
1.550000000000000000e+03,3.019836694408156112e-03
1.650000000000000000e+03,2.954494489033184391e-03
1.750000000000000000e+03,2.754744700716291791e-03
1.850000000000000000e+03,2.709075220520964361e-03
1.950000000000000000e+03,2.638707338544090449e-03
2.050000000000000000e+03,2.434682446517969379e-03
2.150000000000000000e+03,2.480596345585773382e-03
2.250000000000000000e+03,2.270610521444373520e-03
2.350000000000000000e+03,2.161798205741829321e-03
2.450000000000000000e+03,2.122282445229477926e-03
2.550000000000000000e+03,2.000359186704017862e-03
2.650000000000000000e+03,1.903853470193615869e-03
2.750000000000000000e+03,1.798161484314613964e-03
2.850000000000000000e+03,1.728925276535115633e-03
2.950000000000000000e+03,1.602879104833969609e-03
3.050000000000000000e+03,1.416739903260642256e-03
3.150000000000000000e+03,1.364690480289553354e-03
3.250000000000000000e+03,1.234062943358696244e-03
3.350000000000000000e+03,1.191524170968577632e-03
3.450000000000000000e+03,1.061032953945969040e-03
3.550000000000000000e+03,1.002900303370619353e-03
3.650000000000000000e+03,9.034768276339921094e-04
3.750000000000000000e+03,7.804958409226547258e-04
3.850000000000000000e+03,6.779587186252165063e-04
3.950000000000000000e+03,5.955215338982818192e-04
4.050000000000000000e+03,4.920049104964271556e-04
4.150000000000000000e+03,3.938605459165698706e-04
4.250000000000000000e+03,3.052030085173992814e-04
4.350000000000000000e+03,2.315978827061373493e-04
4.450000000000000000e+03,1.702421413747015513e-04
4.550000000000000000e+03,1.203281327991472525e-04
4.650000000000000000e+03,8.282902414674982855e-05
4.750000000000000000e+03,5.092958178940650650e-05
4.850000000000000000e+03,2.690867079079467582e-05
4.950000000000000000e+03,1.736235742820676343e-05
5.050000000000000000e+03,1.197601551978618406e-05
5.150000000000000000e+03,5.871735764555362837e-06
5.250000000000000000e+03,2.425218180447928780e-06
