5.000000000000000000e+01,3.172594635593841694e-01
1.500000000000000000e+02,1.091909012905796644e-01
2.500000000000000000e+02,8.262688025558839744e-02
3.500000000000000000e+02,5.111147315294010951e-02
4.500000000000000000e+02,4.158895501816882445e-02
5.500000000000000000e+02,2.661070648496490290e-02
6.500000000000000000e+02,1.830771553074002009e-02
7.500000000000000000e+02,1.448097775545458508e-02
8.500000000000000000e+02,9.425717453230602477e-03
9.500000000000000000e+02,6.880519487141201380e-03
1.050000000000000000e+03,4.559410179242106252e-03
1.150000000000000000e+03,3.368548969440637430e-03
1.250000000000000000e+03,2.285464982799617368e-03
1.350000000000000000e+03,1.595086207432106547e-03
1.450000000000000000e+03,1.001029711033162321e-03
1.550000000000000000e+03,6.530486697190028425e-04
1.650000000000000000e+03,3.993342208487556198e-04
1.750000000000000000e+03,2.719275884827240721e-04
1.850000000000000000e+03,1.419490032981769094e-04
1.950000000000000000e+03,6.611051482278729489e-05
2.050000000000000000e+03,2.018550497750867532e-05
2.150000000000000000e+03,1.480511098529258875e-06
