5.000000000000000000e+01,4.838310269993617921e-03
1.500000000000000000e+02,4.732206974599021364e-03
2.500000000000000000e+02,4.373577836165284602e-03
3.500000000000000000e+02,4.379034577071292192e-03
4.500000000000000000e+02,4.268889251375948372e-03
5.500000000000000000e+02,4.158284604055519952e-03
6.500000000000000000e+02,3.853998160409896276e-03
7.500000000000000000e+02,3.957652918218463808e-03
8.500000000000000000e+02,3.742949779302338995e-03
9.500000000000000000e+02,3.622031441733449680e-03
1.050000000000000000e+03,3.610543566141854229e-03
1.150000000000000000e+03,3.414219518327876735e-03
1.250000000000000000e+03,3.367718595824505633e-03
1.350000000000000000e+03,3.332822400894726745e-03
1.450000000000000000e+03,3.239077496994366596e-03
1.550000000000000000e+03,3.031131561337258636e-03
1.650000000000000000e+03,2.945813310319081012e-03
1.750000000000000000e+03,2.836595814306409110e-03
1.850000000000000000e+03,2.660038292108867029e-03
1.950000000000000000e+03,2.615854321074485064e-03
2.050000000000000000e+03,2.518529928732236335e-03
2.150000000000000000e+03,2.362155457703432777e-03
2.250000000000000000e+03,2.272732587352265746e-03
2.350000000000000000e+03,2.204465275591997210e-03
2.450000000000000000e+03,2.103443696863498309e-03
2.550000000000000000e+03,2.011593653275210725e-03
2.650000000000000000e+03,1.926075103757390015e-03
2.750000000000000000e+03,1.865295933037013423e-03
2.850000000000000000e+03,1.640133571441742448e-03
2.950000000000000000e+03,1.612590253903983676e-03
3.050000000000000000e+03,1.527887453682195236e-03
3.150000000000000000e+03,1.366206241652333361e-03
3.250000000000000000e+03,1.275688082321191829e-03
3.350000000000000000e+03,1.160643361114926421e-03
3.450000000000000000e+03,1.099783722698778436e-03
3.550000000000000000e+03,9.773458477192445339e-04
3.650000000000000000e+03,8.812387396951246047e-04
3.750000000000000000e+03,7.533333973016378970e-04
3.850000000000000000e+03,7.081361493932902167e-04
3.950000000000000000e+03,5.689285560652056119e-04
4.050000000000000000e+03,4.853243326382487908e-04
4.150000000000000000e+03,3.946275576905067185e-04
4.250000000000000000e+03,3.194333328409099332e-04
4.350000000000000000e+03,2.264756546526050908e-04
4.450000000000000000e+03,1.716727476047410453e-04
4.550000000000000000e+03,1.007398321109139854e-04
4.650000000000000000e+03,5.887021550926020800e-05
4.750000000000000000e+03,3.049073646602626318e-05
4.850000000000000000e+03,1.837665322298172950e-05
4.950000000000000000e+03,1.093185467701907446e-05
5.050000000000000000e+03,6.933482669349896081e-06
5.150000000000000000e+03,6.489813213455926990e-06
5.250000000000000000e+03,4.244131815783875259e-06
5.350000000000000000e+03,3.272344624319343363e-06
