5.000000000000000000e+01,8.610282421271538145e-02
1.500000000000000000e+02,5.346545054933737190e-02
2.500000000000000000e+02,4.750456741406892253e-02
3.500000000000000000e+02,3.295871507228735620e-02
4.500000000000000000e+02,2.890253766548819131e-02
5.500000000000000000e+02,2.501047587533184596e-02
6.500000000000000000e+02,2.036203856541848531e-02
7.500000000000000000e+02,1.776805784677919567e-02
8.500000000000000000e+02,1.435390345579376156e-02
9.500000000000000000e+02,1.030988968197393656e-02
1.050000000000000000e+03,7.972904768222566566e-03
1.150000000000000000e+03,6.321911130815460397e-03
1.250000000000000000e+03,4.809025760464710059e-03
1.350000000000000000e+03,3.968263247757924071e-03
1.450000000000000000e+03,3.175415519757608489e-03
1.550000000000000000e+03,2.477683081811248370e-03
1.650000000000000000e+03,1.855843093992767595e-03
1.750000000000000000e+03,1.526068540046859445e-03
1.850000000000000000e+03,1.108062522715465899e-03
1.950000000000000000e+03,8.112821201709947668e-04
2.050000000000000000e+03,5.822741820435195026e-04
2.150000000000000000e+03,3.634654746889330623e-04
2.250000000000000000e+03,2.079624589734099360e-04
2.350000000000000000e+03,1.672820040157367875e-04
2.450000000000000000e+03,9.679218988037717301e-05
2.550000000000000000e+03,5.242751066556552997e-05
2.650000000000000000e+03,2.282221825468687865e-05
