5.000000000000000000e+01,1.734661555747185613e+00
1.500000000000000000e+02,1.245228274750989073e-01
2.500000000000000000e+02,6.449594913855967449e-02
3.500000000000000000e+02,7.528483536655483643e-02
4.500000000000000000e+02,1.417186348820499014e-02
5.500000000000000000e+02,4.687836505615826897e-03
6.500000000000000000e+02,2.100845248813018422e-03
7.500000000000000000e+02,7.978967813673686809e-04
8.500000000000000000e+02,2.995857752318030129e-04
9.500000000000000000e+02,8.376575952205017454e-05
1.050000000000000000e+03,1.212609090223964432e-05
1.150000000000000000e+03,1.383956026886046593e-06
