5.000000000000000000e+01,2.057555104292022874e-01
1.500000000000000000e+02,8.211334030587853772e-02
2.500000000000000000e+02,6.569916050833439491e-02
3.500000000000000000e+02,4.283086882807320833e-02
4.500000000000000000e+02,3.765252275902928464e-02
5.500000000000000000e+02,2.738043766428206738e-02
6.500000000000000000e+02,2.100845248813018248e-02
7.500000000000000000e+02,1.706565403126696426e-02
8.500000000000000000e+02,1.243280967211982460e-02
9.500000000000000000e+02,9.505738390562254100e-03
1.050000000000000000e+03,6.361650439587473137e-03
1.150000000000000000e+03,4.744201260165367522e-03
1.250000000000000000e+03,3.770062291960816873e-03
1.350000000000000000e+03,2.591278258636932862e-03
1.450000000000000000e+03,1.567401784380872704e-03
1.550000000000000000e+03,1.096628898207382052e-03
1.650000000000000000e+03,6.510884035577536996e-04
1.750000000000000000e+03,4.438149270219710714e-04
1.850000000000000000e+03,2.718538487407509262e-04
1.950000000000000000e+03,1.224268793014579495e-04
2.050000000000000000e+03,4.813466571559761430e-05
2.150000000000000000e+03,2.516868867499740363e-05
2.250000000000000000e+03,5.658842421045167577e-06
